Word;Label1;Label2
,;O
the;B-POSTCONDITION
merchant;I-POSTCONDITION
acquirer;I-POSTCONDITION
relies;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
header;I-POSTCONDITION
validation;I-POSTCONDITION
to;I-POSTCONDITION
determine;I-POSTCONDITION
payment;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
merchant;I-POSTCONDITION
if;I-POSTCONDITION
transaction;I-POSTCONDITION
detail;I-POSTCONDITION
is;I-POSTCONDITION
missing;I-POSTCONDITION
due;I-POSTCONDITION
to;I-POSTCONDITION
some;I-POSTCONDITION
problem;I-POSTCONDITION
.;I-POSTCONDITION
The;B-POSTCONDITION
specific;I-POSTCONDITION
rules;I-POSTCONDITION
covering;I-POSTCONDITION
pay;I-POSTCONDITION
on;I-POSTCONDITION
header;I-POSTCONDITION
arrangements;I-POSTCONDITION
are;I-POSTCONDITION
outside;I-POSTCONDITION
the;I-POSTCONDITION
scope;I-POSTCONDITION
of;I-POSTCONDITION
this;I-POSTCONDITION
document;I-POSTCONDITION
;;
When;B-PRECONDITION
both;I-PRECONDITION
players;I-PRECONDITION
have;I-PRECONDITION
positioned;I-PRECONDITION
their;I-PRECONDITION
5;I-PRECONDITION
ships;I-PRECONDITION
on;I-PRECONDITION
their;I-PRECONDITION
defensive;I-PRECONDITION
grids;I-PRECONDITION
the;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
define;I-POSTCONDITION
the;I-POSTCONDITION
status;I-POSTCONDITION
of;I-POSTCONDITION
each;I-POSTCONDITION
player;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
first;I-POSTCONDITION
turn;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
target;I-POSTCONDITION
distance;I-POSTCONDITION
shall;I-POSTCONDITION
not;I-POSTCONDITION
be;I-POSTCONDITION
shown;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
DMI;I-POSTCONDITION
unless;I-POSTCONDITION
selected;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;I-POSTCONDITION
;;
Once;B-PRECONDITION
an;I-PRECONDITION
appropriate;I-PRECONDITION
number;I-PRECONDITION
has;I-PRECONDITION
been;I-PRECONDITION
obtained;I-PRECONDITION
,;O
the;B-POSTCONDITION
radio;I-POSTCONDITION
shall;I-POSTCONDITION
attempt;I-POSTCONDITION
to;I-POSTCONDITION
establish;I-POSTCONDITION
a;I-POSTCONDITION
call;I-POSTCONDITION
to;I-POSTCONDITION
this;I-POSTCONDITION
number;I-POSTCONDITION
with;I-POSTCONDITION
railway;I-POSTCONDITION
operation;I-POSTCONDITION
priority;I-POSTCONDITION
.;I-POSTCONDITION
;;
When;B-PRECONDITION
using;I-PRECONDITION
more;I-PRECONDITION
than;I-PRECONDITION
one;I-PRECONDITION
traction;I-PRECONDITION
unit;I-PRECONDITION
this;B-POSTCONDITION
function;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
disabled;I-POSTCONDITION
in;I-POSTCONDITION
all;I-POSTCONDITION
but;I-POSTCONDITION
the;I-POSTCONDITION
leading;I-POSTCONDITION
traction;I-POSTCONDITION
unit;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
record;I-POSTCONDITION
updated;I-POSTCONDITION
meeting;I-POSTCONDITION
agendas;I-POSTCONDITION
.;I-POSTCONDITION
;;
When;B-PRECONDITION
a;I-PRECONDITION
ship;I-PRECONDITION
is;I-PRECONDITION
sunk;I-PRECONDITION
the;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
simulate;I-POSTCONDITION
the;I-POSTCONDITION
sound;I-POSTCONDITION
of;I-POSTCONDITION
a;I-POSTCONDITION
sinking;I-POSTCONDITION
ship;I-POSTCONDITION
.;I-POSTCONDITION
;;
If;B-PRECONDITION
this;I-PRECONDITION
is;I-PRECONDITION
not;I-PRECONDITION
a;I-PRECONDITION
cash;I-PRECONDITION
load;I-PRECONDITION
,;O
the;B-POSTCONDITION
funds;I-POSTCONDITION
issuer;I-POSTCONDITION
needs;I-POSTCONDITION
to;I-POSTCONDITION
verify;I-POSTCONDITION
that;I-POSTCONDITION
the;I-POSTCONDITION
funds;I-POSTCONDITION
are;I-POSTCONDITION
requested;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
legitimate;I-POSTCONDITION
account;I-POSTCONDITION
owner;I-POSTCONDITION
,;O
which;B-POSTCONDITION
is;I-POSTCONDITION
normally;I-POSTCONDITION
done;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
presentation;I-POSTCONDITION
of;I-POSTCONDITION
an;I-POSTCONDITION
enciphered;I-POSTCONDITION
PIN;I-POSTCONDITION
;;
Systems;B-POSTCONDITION
supporting;I-POSTCONDITION
OM;I-POSTCONDITION
must;I-POSTCONDITION
store;I-POSTCONDITION
data;I-POSTCONDITION
about;I-POSTCONDITION
laboratory;I-POSTCONDITION
results;I-POSTCONDITION
.;I-POSTCONDITION
Examples;I-POSTCONDITION
of;I-POSTCONDITION
this;I-POSTCONDITION
data;I-POSTCONDITION
include;I-POSTCONDITION
the;I-POSTCONDITION
Specimen;I-POSTCONDITION
ID;I-POSTCONDITION
,;I-POSTCONDITION
Subject;I-POSTCONDITION
ID;I-POSTCONDITION
,;I-POSTCONDITION
test;I-POSTCONDITION
date;I-POSTCONDITION
and;I-POSTCONDITION
time;I-POSTCONDITION
,;I-POSTCONDITION
test;I-POSTCONDITION
type;I-POSTCONDITION
;I-POSTCONDITION
LOINC;I-POSTCONDITION
;I-POSTCONDITION
,;I-POSTCONDITION
data;I-POSTCONDITION
for;I-POSTCONDITION
each;I-POSTCONDITION
organization;I-POSTCONDITION
involved;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
testing;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
specimen;I-POSTCONDITION
/;I-POSTCONDITION
sample;I-POSTCONDITION
;I-POSTCONDITION
e.g.;I-POSTCONDITION
,;I-POSTCONDITION
testing;I-POSTCONDITION
or;I-POSTCONDITION
reference;I-POSTCONDITION
laboratory;I-POSTCONDITION
name;I-POSTCONDITION
,;I-POSTCONDITION
location;I-POSTCONDITION
,;I-POSTCONDITION
contact;I-POSTCONDITION
information;I-POSTCONDITION
;I-POSTCONDITION
,;I-POSTCONDITION
laboratory;I-POSTCONDITION
results;I-POSTCONDITION
and;I-POSTCONDITION
result;I-POSTCONDITION
values;I-POSTCONDITION
;I-POSTCONDITION
SNOMED;I-POSTCONDITION
;I-POSTCONDITION
,;I-POSTCONDITION
other;I-POSTCONDITION
data;I-POSTCONDITION
such;I-POSTCONDITION
as;I-POSTCONDITION
unit;I-POSTCONDITION
of;I-POSTCONDITION
measure;I-POSTCONDITION
for;I-POSTCONDITION
result;I-POSTCONDITION
value;I-POSTCONDITION
,;I-POSTCONDITION
overall;I-POSTCONDITION
interpretation;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
any;I-POSTCONDITION
relevant;I-POSTCONDITION
notes;I-POSTCONDITION
.;I-POSTCONDITION
;;
This;B-POSTCONDITION
static;I-POSTCONDITION
train;I-POSTCONDITION
speed;I-POSTCONDITION
profile;I-POSTCONDITION
shall;I-POSTCONDITION
also;I-POSTCONDITION
respect;I-POSTCONDITION
maximum;I-POSTCONDITION
line;I-POSTCONDITION
speed;I-POSTCONDITION
and;I-POSTCONDITION
track;I-POSTCONDITION
speed;I-POSTCONDITION
and;I-POSTCONDITION
special;I-POSTCONDITION
speed;I-POSTCONDITION
levels;I-POSTCONDITION
for;I-POSTCONDITION
special;I-POSTCONDITION
classes;I-POSTCONDITION
of;I-POSTCONDITION
trains;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
display;I-POSTCONDITION
clear;I-POSTCONDITION
property;I-POSTCONDITION
images;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
search;I-POSTCONDITION
results;I-POSTCONDITION
;;
Systems;B-POSTCONDITION
supporting;I-POSTCONDITION
OM;I-POSTCONDITION
must;I-POSTCONDITION
support;I-POSTCONDITION
dynamically;I-POSTCONDITION
defined;I-POSTCONDITION
associations;I-POSTCONDITION
between;I-POSTCONDITION
entities;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
purpose;I-POSTCONDITION
of;I-POSTCONDITION
defining;I-POSTCONDITION
relationships;I-POSTCONDITION
.;I-POSTCONDITION
For;B-POSTCONDITION
example;I-POSTCONDITION
,;I-POSTCONDITION
person;I-POSTCONDITION
-;I-POSTCONDITION
to;I-POSTCONDITION
-;I-POSTCONDITION
person;I-POSTCONDITION
;I-POSTCONDITION
e.g.;I-POSTCONDITION
,;I-POSTCONDITION
family;I-POSTCONDITION
relationship;I-POSTCONDITION
,;I-POSTCONDITION
exposure;I-POSTCONDITION
relationship;I-POSTCONDITION
;I-POSTCONDITION
,;I-POSTCONDITION
person;I-POSTCONDITION
-;I-POSTCONDITION
to;I-POSTCONDITION
-;I-POSTCONDITION
place;I-POSTCONDITION
;I-POSTCONDITION
e.g.;I-POSTCONDITION
,;I-POSTCONDITION
household;I-POSTCONDITION
,;I-POSTCONDITION
common;I-POSTCONDITION
place;I-POSTCONDITION
;I-POSTCONDITION
,;I-POSTCONDITION
animal;I-POSTCONDITION
-;I-POSTCONDITION
to;I-POSTCONDITION
-;I-POSTCONDITION
person;I-POSTCONDITION
,;I-POSTCONDITION
object;I-POSTCONDITION
-;I-POSTCONDITION
to;I-POSTCONDITION
-;I-POSTCONDITION
place;I-POSTCONDITION
,;I-POSTCONDITION
person;I-POSTCONDITION
-;I-POSTCONDITION
to;I-POSTCONDITION
-;I-POSTCONDITION
travel;I-POSTCONDITION
.;I-POSTCONDITION
;;
If;B-PRECONDITION
the;I-PRECONDITION
train;I-PRECONDITION
moves;I-PRECONDITION
out;I-PRECONDITION
of;I-PRECONDITION
the;I-PRECONDITION
group;I-PRECONDITION
or;I-PRECONDITION
broadcast;I-PRECONDITION
call;I-PRECONDITION
area;I-PRECONDITION
whilst;I-PRECONDITION
the;I-PRECONDITION
call;I-PRECONDITION
is;I-PRECONDITION
in;I-PRECONDITION
progress;I-PRECONDITION
,;I-PRECONDITION
an;B-POSTCONDITION
audible;I-POSTCONDITION
and;I-POSTCONDITION
visual;I-POSTCONDITION
indication;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
loss;I-POSTCONDITION
of;I-POSTCONDITION
call;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
provided;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
train;I-POSTCONDITION
shall;I-POSTCONDITION
have;I-POSTCONDITION
the;I-POSTCONDITION
capability;I-POSTCONDITION
of;I-POSTCONDITION
being;I-POSTCONDITION
supervised;I-POSTCONDITION
to;I-POSTCONDITION
a;I-POSTCONDITION
ceiling;I-POSTCONDITION
speed;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
record;I-POSTCONDITION
meeting;I-POSTCONDITION
entries;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
VCD;I-POSTCONDITION
viewing;I-POSTCONDITION
system;I-POSTCONDITION
MUST;I-POSTCONDITION
display;I-POSTCONDITION
structural;I-POSTCONDITION
VCD;I-POSTCONDITION
package;I-POSTCONDITION
data;I-POSTCONDITION
contained;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
VCD;I-POSTCONDITION
package;I-POSTCONDITION
;;
The;B-POSTCONDITION
ETCS;I-POSTCONDITION
trainborne;I-POSTCONDITION
equipment;I-POSTCONDITION
calculates;I-POSTCONDITION
the;I-POSTCONDITION
static;I-POSTCONDITION
train;I-POSTCONDITION
speed;I-POSTCONDITION
profile;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
basis;I-POSTCONDITION
of;I-POSTCONDITION
infrastructure;I-POSTCONDITION
data;I-POSTCONDITION
and;I-POSTCONDITION
train;I-POSTCONDITION
data;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
CNG;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
equipped;I-POSTCONDITION
with;I-POSTCONDITION
an;I-POSTCONDITION
application;I-POSTCONDITION
client;I-POSTCONDITION
to;I-POSTCONDITION
be;I-POSTCONDITION
remotely;I-POSTCONDITION
manageable;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
service;I-POSTCONDITION
providers;I-POSTCONDITION
for;I-POSTCONDITION
configuration;I-POSTCONDITION
,;I-POSTCONDITION
monitoring;I-POSTCONDITION
,;I-POSTCONDITION
firmware;I-POSTCONDITION
upgrade;I-POSTCONDITION
purposes;I-POSTCONDITION
.;I-POSTCONDITION
In;B-PRECONDITION
case;I-PRECONDITION
of;I-PRECONDITION
multiple;I-PRECONDITION
service;I-PRECONDITION
providers;I-PRECONDITION
multiple;I-PRECONDITION
clients;I-PRECONDITION
configuring;I-PRECONDITION
different;I-PRECONDITION
sets;I-PRECONDITION
of;I-PRECONDITION
parameters;I-PRECONDITION
;O
for;B-POSTCONDITION
example;I-POSTCONDITION
referring;I-POSTCONDITION
to;I-POSTCONDITION
different;I-POSTCONDITION
services;I-POSTCONDITION
;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
present;I-POSTCONDITION
.;O
A;B-POSTCONDITION
single;I-POSTCONDITION
parameter;I-POSTCONDITION
can;I-POSTCONDITION
be;I-POSTCONDITION
modified;I-POSTCONDITION
by;I-POSTCONDITION
a;I-POSTCONDITION
single;I-POSTCONDITION
client;I-POSTCONDITION
only;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
Disputes;I-POSTCONDITION
application;I-POSTCONDITION
shall;I-POSTCONDITION
manipulate;I-POSTCONDITION
and;I-POSTCONDITION
view;I-POSTCONDITION
business;I-POSTCONDITION
data;I-POSTCONDITION
.;I-POSTCONDITION
Users;I-POSTCONDITION
will;I-POSTCONDITION
not;I-POSTCONDITION
have;I-POSTCONDITION
direct;I-POSTCONDITION
access;I-POSTCONDITION
to;I-POSTCONDITION
data;I-POSTCONDITION
files;I-POSTCONDITION
or;I-POSTCONDITION
databases;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
available;I-POSTCONDITION
for;I-POSTCONDITION
use;I-POSTCONDITION
between;I-POSTCONDITION
the;I-POSTCONDITION
hours;I-POSTCONDITION
of;I-POSTCONDITION
8;I-POSTCONDITION
am;I-POSTCONDITION
and;I-POSTCONDITION
6;I-POSTCONDITION
pm;I-POSTCONDITION
.;I-POSTCONDITION
;;
Group;B-POSTCONDITION
voice;I-POSTCONDITION
calls;I-POSTCONDITION
provide;I-POSTCONDITION
voice;I-POSTCONDITION
communications;I-POSTCONDITION
between;I-POSTCONDITION
a;I-POSTCONDITION
number;I-POSTCONDITION
of;I-POSTCONDITION
users;I-POSTCONDITION
in;I-POSTCONDITION
a;I-POSTCONDITION
pre;I-POSTCONDITION
-;I-POSTCONDITION
defined;I-POSTCONDITION
local;I-POSTCONDITION
area;I-POSTCONDITION
,;I-POSTCONDITION
all;I-POSTCONDITION
of;I-POSTCONDITION
whom;I-POSTCONDITION
are;I-POSTCONDITION
members;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
same;I-POSTCONDITION
call;I-POSTCONDITION
group;I-POSTCONDITION
.;I-POSTCONDITION
;;
Any;B-POSTCONDITION
other;I-POSTCONDITION
type;I-POSTCONDITION
of;I-POSTCONDITION
command;I-POSTCONDITION
received;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
dispatched;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
currently;I-POSTCONDITION
selected;I-POSTCONDITION
Application;I-POSTCONDITION
.;O
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
EDAC;I-POSTCONDITION
shall;I-POSTCONDITION
report;I-POSTCONDITION
EDAC_HK;I-POSTCONDITION
on;I-POSTCONDITION
request;I-POSTCONDITION
.;O
;;
The;B-POSTCONDITION
Application;I-POSTCONDITION
Provider;I-POSTCONDITION
is;I-POSTCONDITION
responsible;I-POSTCONDITION
for;I-POSTCONDITION
Working;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
Card;I-POSTCONDITION
Issuer;I-POSTCONDITION
to;I-POSTCONDITION
load;I-POSTCONDITION
generated;I-POSTCONDITION
keys;I-POSTCONDITION
into;I-POSTCONDITION
the;I-POSTCONDITION
Application;I-POSTCONDITION
Providers;I-POSTCONDITION
Security;I-POSTCONDITION
Domain;I-POSTCONDITION
,;I-POSTCONDITION
;;
It;B-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
possible;I-POSTCONDITION
to;I-POSTCONDITION
deregister;I-POSTCONDITION
up;I-POSTCONDITION
to;I-POSTCONDITION
ten;I-POSTCONDITION
functional;I-POSTCONDITION
numbers;I-POSTCONDITION
to;I-POSTCONDITION
items;I-POSTCONDITION
of;I-POSTCONDITION
equipment;I-POSTCONDITION
physically;I-POSTCONDITION
connected;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
Cab;I-POSTCONDITION
radio;I-POSTCONDITION
within;I-POSTCONDITION
30;I-POSTCONDITION
seconds;I-POSTCONDITION
.;I-POSTCONDITION
;;
When;B-PRECONDITION
the;I-PRECONDITION
call;I-PRECONDITION
is;I-PRECONDITION
connected;I-PRECONDITION
to;I-PRECONDITION
the;I-PRECONDITION
controller;I-PRECONDITION
,;O
an;B-POSTCONDITION
audible;I-POSTCONDITION
and;I-POSTCONDITION
visual;I-POSTCONDITION
indication;I-POSTCONDITION
is;I-POSTCONDITION
to;I-POSTCONDITION
be;I-POSTCONDITION
provided;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;O
The;B-POSTCONDITION
call;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
connected;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
loudspeaker;I-POSTCONDITION
at;I-POSTCONDITION
the;I-POSTCONDITION
pre;I-POSTCONDITION
-;I-POSTCONDITION
set;I-POSTCONDITION
value;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;O
functional;O
identity;O
of;O
the;O
connected;O
party;O
,;O
if;B-PRECONDITION
available;I-PRECONDITION
,;O
shall;B-POSTCONDITION
be;I-POSTCONDITION
displayed;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
System;I-POSTCONDITION
shall;I-POSTCONDITION
generate;I-POSTCONDITION
Inventory;I-POSTCONDITION
Quantity;I-POSTCONDITION
Adjustment;I-POSTCONDITION
document;I-POSTCONDITION
automatically;I-POSTCONDITION
when;I-POSTCONDITION
daily;I-POSTCONDITION
Product;I-POSTCONDITION
Sales;I-POSTCONDITION
data;I-POSTCONDITION
is;I-POSTCONDITION
available;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
perform;I-POSTCONDITION
a;I-POSTCONDITION
search;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
Active;I-POSTCONDITION
Directory;I-POSTCONDITION
to;I-POSTCONDITION
verify;I-POSTCONDITION
the;I-POSTCONDITION
status;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
user;I-POSTCONDITION
—;I-POSTCONDITION
Active;I-POSTCONDITION
/;I-POSTCONDITION
Inactive;I-POSTCONDITION
within;I-POSTCONDITION
the;I-POSTCONDITION
company;I-POSTCONDITION
—;I-POSTCONDITION
when;I-POSTCONDITION
the;I-POSTCONDITION
user;I-POSTCONDITION
attempts;I-POSTCONDITION
to;I-POSTCONDITION
create;I-POSTCONDITION
/;I-POSTCONDITION
add;I-POSTCONDITION
a;I-POSTCONDITION
new;I-POSTCONDITION
userin;I-POSTCONDITION
the;I-POSTCONDITION
[;I-POSTCONDITION
system;I-POSTCONDITION
name;I-POSTCONDITION
];I-POSTCONDITION
system;I-POSTCONDITION
.;I-POSTCONDITION
;;
Sensitive;B-POSTCONDITION
economic;I-POSTCONDITION
operator;I-POSTCONDITION
data;I-POSTCONDITION
MUST;I-POSTCONDITION
be;I-POSTCONDITION
verified;I-POSTCONDITION
through;I-POSTCONDITION
a;I-POSTCONDITION
formal;I-POSTCONDITION
procedure;I-POSTCONDITION
by;I-POSTCONDITION
an;I-POSTCONDITION
officer;I-POSTCONDITION
.;I-POSTCONDITION
;;
A;B-POSTCONDITION
VCD;I-POSTCONDITION
system;I-POSTCONDITION
MUST;I-POSTCONDITION
provide;I-POSTCONDITION
a;I-POSTCONDITION
functionality;I-POSTCONDITION
to;I-POSTCONDITION
check;I-POSTCONDITION
,;I-POSTCONDITION
whether;I-POSTCONDITION
the;I-POSTCONDITION
tender;I-POSTCONDITION
specific;I-POSTCONDITION
data;I-POSTCONDITION
of;I-POSTCONDITION
existing;I-POSTCONDITION
VCD;I-POSTCONDITION
packages;I-POSTCONDITION
are;I-POSTCONDITION
consistent;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
tender;I-POSTCONDITION
specific;I-POSTCONDITION
data;I-POSTCONDITION
of;I-POSTCONDITION
other;I-POSTCONDITION
VCD;I-POSTCONDITION
packages;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
DCI;I-POSTCONDITION
shall;I-POSTCONDITION
provide;I-POSTCONDITION
the;I-POSTCONDITION
capability;I-POSTCONDITION
for;I-POSTCONDITION
an;I-POSTCONDITION
application;I-POSTCONDITION
program;I-POSTCONDITION
to;I-POSTCONDITION
install;I-POSTCONDITION
a;I-POSTCONDITION
callback;I-POSTCONDITION
routine;I-POSTCONDITION
to;I-POSTCONDITION
respond;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
DCI;I-POSTCONDITION
Error;I-POSTCONDITION
Interrupt;I-POSTCONDITION
;I-POSTCONDITION
INTERR_EN;I-POSTCONDITION
;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
definition;I-POSTCONDITION
of;I-POSTCONDITION
each;I-POSTCONDITION
broadcast;I-POSTCONDITION
or;I-POSTCONDITION
group;I-POSTCONDITION
call;I-POSTCONDITION
area;I-POSTCONDITION
should;I-POSTCONDITION
take;I-POSTCONDITION
into;I-POSTCONDITION
account;I-POSTCONDITION
factors;I-POSTCONDITION
such;I-POSTCONDITION
as;I-POSTCONDITION
the;I-POSTCONDITION
speed;I-POSTCONDITION
of;I-POSTCONDITION
trains;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
line;I-POSTCONDITION
;I-POSTCONDITION
stopping;I-POSTCONDITION
distance;I-POSTCONDITION
;I-POSTCONDITION
and;I-POSTCONDITION
the;I-POSTCONDITION
operational;I-POSTCONDITION
control;I-POSTCONDITION
areas;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
generate;I-POSTCONDITION
a;I-POSTCONDITION
standard;I-POSTCONDITION
error;I-POSTCONDITION
/;I-POSTCONDITION
warning;I-POSTCONDITION
message;I-POSTCONDITION
after;I-POSTCONDITION
the;I-POSTCONDITION
user;I-POSTCONDITION
attempts;I-POSTCONDITION
tosave;I-POSTCONDITION
data;I-POSTCONDITION
without;I-POSTCONDITION
associating;I-POSTCONDITION
one;I-POSTCONDITION
of;I-POSTCONDITION
each;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
following;I-POSTCONDITION
criteria;I-POSTCONDITION
—;I-POSTCONDITION
xxx;I-POSTCONDITION
—;I-POSTCONDITION
and/or;I-POSTCONDITION
withoutfilling;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
required;I-POSTCONDITION
fields;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
User;I-POSTCONDITION
Information;I-POSTCONDITION
section;I-POSTCONDITION
.;I-POSTCONDITION
;;
Program;B-POSTCONDITION
Administrators;I-POSTCONDITION
/;I-POSTCONDITION
Nursing;I-POSTCONDITION
Staff;I-POSTCONDITION
Members;I-POSTCONDITION
are;I-POSTCONDITION
the;I-POSTCONDITION
only;I-POSTCONDITION
people;I-POSTCONDITION
who;I-POSTCONDITION
shall;I-POSTCONDITION
have;I-POSTCONDITION
access;I-POSTCONDITION
to;I-POSTCONDITION
clinical;I-POSTCONDITION
site;I-POSTCONDITION
details;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
synchronize;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
office;I-POSTCONDITION
system;I-POSTCONDITION
every;I-POSTCONDITION
hour;I-POSTCONDITION
.;I-POSTCONDITION
;;
Placing;O
title;O
information;O
consistently;O
:;O
Page;B-POSTCONDITION
titles;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
placed;I-POSTCONDITION
in;I-POSTCONDITION
a;I-POSTCONDITION
consistent;I-POSTCONDITION
location;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
different;I-POSTCONDITION
pages;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
solution;I-POSTCONDITION
should;I-POSTCONDITION
enable;I-POSTCONDITION
the;I-POSTCONDITION
help;I-POSTCONDITION
-;I-POSTCONDITION
desk;I-POSTCONDITION
user;I-POSTCONDITION
to;I-POSTCONDITION
view;I-POSTCONDITION
the;I-POSTCONDITION
reports;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
submitted;I-POSTCONDITION
defects;I-POSTCONDITION
or;I-POSTCONDITION
enhancement;I-POSTCONDITION
requests;I-POSTCONDITION
category;I-POSTCONDITION
-;I-POSTCONDITION
wise;I-POSTCONDITION
,;I-POSTCONDITION
status;I-POSTCONDITION
-;I-POSTCONDITION
wise;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
age-;I-POSTCONDITION
wise;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
source;I-POSTCONDITION
of;I-POSTCONDITION
funds;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
load;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
independent;I-POSTCONDITION
from;I-POSTCONDITION
the;I-POSTCONDITION
issuer;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
electronic;I-POSTCONDITION
purse;I-POSTCONDITION
card;I-POSTCONDITION
;;
The;B-POSTCONDITION
website;I-POSTCONDITION
will;I-POSTCONDITION
allow;I-POSTCONDITION
customers;I-POSTCONDITION
to;I-POSTCONDITION
search;I-POSTCONDITION
for;I-POSTCONDITION
movies;I-POSTCONDITION
by;I-POSTCONDITION
title;I-POSTCONDITION
actor;I-POSTCONDITION
or;I-POSTCONDITION
director;I-POSTCONDITION
.;I-POSTCONDITION
